Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
JACK ROSLOVICF,JACK ROSLOVIC,F,mistake,CBJ,-0.412367801,1.732133989,957.483333333,-0.256159404,0.159067626,0.040601408,0.460890853,121.8,-0.013655640,20212022,-0.029848334,63,-0.022216427,0.452969209,1142.283333333,2.070814071
SHAYNE GOSTISBEHERED,SHAYNE GOSTISBEHERE,D,mistake,ARI,0.351079120,1.402376691,1475.833333333,-0.638485451,0.354959886,0.785341819,0.052143129,227.733333333,0.055848698,20212022,-0.008742280,70.066666667,0.058863498,0.434262699,1773.633333333,2.062305990
NICO HISCHIERF,NICO HISCHIER,F,mistake,N.J,-0.275080816,0.996378372,996.800000000,0.148193279,0.744448078,0.346655904,-0.186463341,194.683333333,0.360798501,20212022,-0.082769845,117.966666667,-0.266793312,0.621736720,1309.450000000,2.060447638
KYLE OKPOSOF,KYLE OKPOSO,F,mistake,BUF,-0.215294449,0.518868074,965.766666667,0.190774321,0.091988461,-0.182587442,1.009372704,126.250000000,0.097930312,20212022,0.264450760,103.6,0.055663107,0.032707008,1195.616666667,2.046460298
ANZE KOPITARF,ANZE KOPITAR,F,mistake,L.A,-0.333345486,0.120986450,1233.316666667,0.364925847,1.130153968,0.358215430,0.259768656,265.983333333,0.033612440,20212022,-0.100299296,135.366666667,-0.150157313,0.691560916,1634.666666667,2.017206183
BRAYDEN POINTF,BRAYDEN POINT,F,mistake,T.B,-0.215273255,0.601070219,1004.733333333,-0.638535201,0.837509596,0.217939403,0.419188526,235.083333333,0.579811602,20212022,0,1.033333333,6.780103521e-05,0.433212658,1240.85,2.017051947
BO HORVATF,BO HORVAT,F,mistake,VAN,-0.236096140,0.804713812,1008.65,-0.257650656,0.214178016,-0.178640864,1.139874623,217.133333333,0.201265619,20212022,0.108082294,80.866666667,-0.016419006,0.057455276,1306.650000000,2.015403839
JEFF SKINNERF,JEFF SKINNER,F,mistake,BUF,0.023998983,1.337290717,1090.983333333,-0.961646388,1.537942217,0.346725807,-0.240696336,219.366666667,-0.035154815,20212022,0,1.066666667,-6.744316937e-05,0.322726825,1311.416666667,1.984393760
TIM STUTZLEF,TIM STUTZLE,F,mistake,OTT,0.761567299,0.261177956,1140,0.010817320,-0.286333097,1.100406784,0.198661148,256.566666667,0.576056592,20212022,0.098359850,10.483333333,0.000277537,0.338839485,1407.05,1.959424092
TRAVIS SANHEIMD,TRAVIS SANHEIM,D,mistake,PHI,0.045065164,0.352521793,1577.6,0.757577108,0.777417344,0.416757711,-0.022699758,52.8,-0.094051271,20212022,-0.124054736,167.2,-0.113835882,0.371692547,1797.6,1.949632309
MICHAEL AMADIOF,MICHAEL AMADIO,F,mistake,VGK/TOR,-0.056312074,0.972867334,665.200000000,0.472104275,0.270738416,0.211691841,0,3.3,0.002407978,20212022,0,10.133333333,0.008447148,0.268003914,678.633333333,1.938256991
SETH JARVISF,SETH JARVIS,F,mistake,CAR,-0.087390067,0.733600917,834.183333333,0.252570640,0.665431321,0.169231892,0.006575511,90.916666667,0.106819505,20212022,0,0.833333333,-0.000455977,0.256621959,925.933333333,1.933773810
ROBERT THOMASF,ROBERT THOMAS,F,mistake,STL,-0.230467643,0.580404054,1038.816666667,-0.228009140,0.974272431,0.196119111,0.114239698,145.433333333,0.038281722,20212022,0.146146291,111.683333333,0.105963214,0.426586754,1295.933333333,1.927417381
MIKE MATHESOND,MIKE MATHESON,D,mistake,PIT,0.223956073,0.925284544,1306.450000000,-0.037235133,0.679751238,0.488927908,-0.122014426,51.883333333,-0.035177779,20212022,-0.000927446,17.45,0.011807505,0.264971835,1375.783333333,1.910416411
BRANDON SAADF,BRANDON SAAD,F,mistake,STL,-0.270639406,0.682246038,1024.383333333,-0.619977891,0.556985445,0.231274258,0.568528120,129.150000000,0.322691639,20212022,0.011753246,76.033333333,0.149590216,0.501913664,1229.566666667,1.903091070
ARTTURI LEHKONENF,ARTTURI LEHKONEN,F,mistake,MTL/COL,-0.238843327,0.167573690,882.733333333,0.596182898,0.866286452,0.039013180,0.035801853,75.15,-0.074215467,20212022,0.226979742,139.716666667,0.041465009,0.277856507,1097.6,1.899087356
EVGENY DADONOVF,EVGENY DADONOV,F,mistake,VGK,-0.220625328,0.409468053,1022.016666667,0.180063182,0.800729893,0.155400131,0.448710882,183.483333333,-0.098298387,20212022,0,0.266666667,-2.541319659e-05,0.376025458,1205.766666667,1.896048340
JONAS BRODIND,JONAS BRODIN,D,mistake,MIN,-0.214937139,-0.058746129,1334.466666667,1.472866659,0.091589574,0.297163489,0.074462471,115.916666667,-0.067772688,20212022,-0.004133804,184.316666667,0.080620573,0.512100627,1634.7,1.886050144
JUSTIN FAULKD,JUSTIN FAULK,D,mistake,STL,-0.197827076,1.390383998,1466.733333333,-0.056829024,0.234923998,0.207291814,0.087403984,121.116666667,-0.185058103,20212022,-0.002445223,129.716666667,0.207434699,0.405118890,1717.566666667,1.883106142
JOHN TAVARESF,JOHN TAVARES,F,mistake,TOR,-0.125553058,-0.242646042,1145.366666667,-0.295812372,1.504938806,0.124145947,-0.146760849,234.8,0.919432404,20212022,0,1.716666667,-1.491135976e-05,0.249699005,1381.883333333,1.863282982
LUCAS RAYMONDF,LUCAS RAYMOND,F,mistake,DET,-0.045661326,0.852443170,1215.716666667,-0.432184804,0.516620159,0.501496493,0.264193789,226.533333333,0.192611205,20212022,-0.032275337,1.8,2.452108910e-05,0.547157818,1444.05,1.862929194
CHRIS TANEVD,CHRIS TANEV,D,mistake,CGY,-0.031942416,0.620179603,1396.783333333,1.132147674,-0.470642090,0.414789768,-0.030167947,19.616666667,-0.003656115,20212022,-0.006057579,236.883333333,0.162362060,0.446732184,1653.283333333,1.818955374
LOGAN COUTUREF,LOGAN COUTURE,F,mistake,S.J,-0.022105672,0.233396502,1067.050000000,-0.209119185,1.021624970,0.424874163,0.063554862,187.083333333,0.292202150,20212022,0.139493753,145.066666667,-0.166711955,0.446979835,1399.200000000,1.799315258
EVGENY KUZNETSOVF,EVGENY KUZNETSOV,F,mistake,WSH,-0.051100634,0.560734791,1152.683333333,-0.176264340,0.301410088,0.241804783,0.162404473,286.516666667,0.307668526,20212022,0.337149126,86.633333333,0.054774242,0.292905417,1525.833333333,1.789681689
DANTON HEINENF,DANTON HEINEN,F,mistake,PIT,-0.203528342,0.587667871,869.466666667,0.269615214,0.698892197,0.034084401,0.372624543,88.333333333,-0.177544459,20212022,0,1.133333333,0.000323373,0.237612743,958.933333333,1.785663139
ALEXIS LAFRENIEREF,ALEXIS LAFRENIERE,F,mistake,NYR,-0.118562971,1.951742376,986.983333333,0.001764696,0.172963929,-0.036538681,-0.232090327,91.75,-0.081453343,20212022,-0.001956575,4.133333333,-0.000677205,0.082024290,1082.866666667,1.773754870
TAYLOR HALLF,TAYLOR HALL,F,mistake,BOS,-0.044070167,0.044032960,1065.366666667,0.239806174,1.096624083,-0.028886041,0.350958382,228.95,0.066599591,20212022,0,3.85,0.000380370,0.015184126,1298.166666667,1.769515519
ANDERS LEEF,ANDERS LEE,F,mistake,NYI,-0.336117522,0.910223195,1034.016666667,-0.869827673,0.787979544,-0.069484763,0.620561115,175.933333333,0.388109568,20212022,0,1.433333333,-8.187117847e-05,0.266632759,1211.383333333,1.767479114
JOSH MORRISSEYD,JOSH MORRISSEY,D,mistake,WPG,0.234868068,-0.336839544,1520.55,0.442793672,0.688880026,0.151678637,0.710081152,193.533333333,0.231288026,20212022,-0.018390551,74.450000000,-0.105319782,-0.083189431,1788.533333333,1.764171637
MORITZ SEIDERD,MORITZ SEIDER,D,mistake,DET,0.111889873,-0.300354365,1442.716666667,0.551143771,0.727385183,0.613442901,0.060210122,233.75,0.341068232,20212022,-0.026538156,154.45,-0.205993665,0.501553028,1830.916666667,1.760364022
PAUL STASTNYF,PAUL STASTNY,F,mistake,WPG,-0.371600800,0.488535991,994.116666667,0.269700249,1.003035911,0.042920066,0.251595636,119.466666667,0.000546392,20212022,-0.095360863,93.933333333,-0.207592990,0.414520866,1207.516666667,1.753380394
ANDREW COPPF,ANDREW COPP,F,mistake,WPG/NYR,-0.442652914,0.927706927,1022.966666667,0.168670508,0.629042707,0.010214499,-0.339058359,156.65,0.474911846,20212022,-0.324516099,163.183333333,0.195826240,0.452867413,1342.8,1.742798267
TEUVO TERAVAINENF,TEUVO TERAVAINEN,F,mistake,CAR,-0.347824332,0.270158597,958.866666667,-0.450172836,0.437691645,-0.028639602,0.510649483,224.866666667,0.526081231,20212022,0.201579191,121.366666667,0.272672804,0.319184730,1305.100000000,1.740020512
NICK JENSEND,NICK JENSEN,D,mistake,WSH,0.358766862,0.116733006,1243.700000000,0.644564881,0.005104245,0.843493818,0,3.2,0.000688304,20212022,-0.007153823,190.8,0.125424154,0.484726955,1437.700000000,1.728854586
ADRIAN KEMPEF,ADRIAN KEMPE,F,mistake,L.A,0.201539917,1.023458504,1072.516666667,-0.830515162,1.070885058,0.317790222,0.102536182,226.116666667,0.166747517,20212022,0.291980439,112.866666667,-0.415244222,0.116250306,1411.5,1.727638538
K'ANDRE MILLERD,K'ANDRE MILLER,D,mistake,NYR,-0.144702183,0.394870287,1505.433333333,1.124095380,-0.306033540,0.264975074,0.073649928,33.45,-0.002355559,20212022,-0.017789442,115.283333333,0.175524532,0.409677257,1654.166666667,1.706936660
MATHIEU JOSEPHF,MATHIEU JOSEPH,F,mistake,T.B/OTT,0.355777882,0.437938825,817.766666667,0.387146529,-0.031339270,0.484483912,0,11.1,-0.007991249,20212022,0.087864705,136.550000000,0.348388923,0.128706030,965.416666667,1.706492375
JEAN-GABRIEL PAGEAUF,JEAN-GABRIEL PAGEAU,F,mistake,NYI,-0.274415551,0.794029434,1006.3,0.353327857,0.201576334,0.196554526,0.174896317,156.916666667,0.103726821,20212022,-0.013821020,144.966666667,-0.117813378,0.470970076,1308.183333333,1.692476890
RASMUS SANDIND,RASMUS SANDIN,D,mistake,TOR,-0.024090549,0.500610905,787.666666667,0.190373648,0.711188834,0.347715468,-0.064178085,69.083333333,-0.003395920,20212022,0,2.866666667,0.001360285,0.371806017,859.616666667,1.683675136
MACKENZIE WEEGARD,MACKENZIE WEEGAR,D,mistake,FLA,-0.294043103,-0.405352164,1535.833333333,0.380443073,1.485540587,-0.069279411,0.094284013,50.816666667,-0.069780055,20212022,0.161710634,216.966666667,0.092731992,0.224763692,1803.616666667,1.670298669
ADAM HENRIQUEF,ADAM HENRIQUE,F,mistake,ANA,-0.283546012,0.007548500,841.966666667,0.102988790,0.872849893,-0.003092019,0.597440335,119.783333333,0.074519417,20212022,-0.015705084,6.683333333,0.002036869,0.280453993,968.433333333,1.638586701
SONNY MILANOF,SONNY MILANO,F,mistake,ANA,-0.333192444,0.297423509,851.233333333,0.335092449,0.405671990,0.072757227,0.351739929,140.166666667,0.175828818,20212022,0,0.133333333,-2.122774000e-05,0.405949671,991.533333333,1.638492695
NICK SUZUKIF,NICK SUZUKI,F,mistake,MTL,0.102886341,0.338304604,1264.066666667,0.028057941,-0.271268969,0.532063590,0.691239780,248.383333333,0.448945920,20212022,-0.108915965,122.6,-0.020841924,0.429177249,1635.050000000,1.637584975
SAM BENNETTF,SAM BENNETT,F,mistake,FLA,0.098578755,1.270036951,957.733333333,-0.232720016,0.962122837,-0.258546874,0.125108323,155.55,-0.124620743,20212022,-0.185999075,56.133333333,0.080426337,-0.357125629,1169.416666667,1.635807740
MAX PACIORETTYF,MAX PACIORETTY,F,mistake,VGK,-0.118069954,1.167493628,550.933333333,-0.071498091,0.534070250,-0.089318951,-0.137933791,101.916666667,0.220690827,20212022,0,0.516666667,-2.751767787e-05,0.028751003,653.366666667,1.623476354
JONAS SIEGENTHALERD,JONAS SIEGENTHALER,D,mistake,N.J,0.174856995,-0.263116671,1254.766666667,1.389502739,-0.290112683,0.389257541,0,2.166666667,0.000808290,20212022,-0.001270600,165.9,0.386487520,0.214400545,1422.833333333,1.611556136
ISAC LUNDESTROMF,ISAC LUNDESTROM,F,mistake,ANA,-0.002386027,0.862905349,1031.5,0.383016836,-0.477531289,0.531004278,-0.025935318,36.266666667,-0.061604027,20212022,0.411531646,151.033333333,-0.018520716,0.533390305,1218.8,1.604866759
MIRO HEISKANEND,MIRO HEISKANEN,D,mistake,DAL,-0.037950359,-0.869454913,1406.766666667,1.018193124,0.738555631,0.383951010,0.131696620,157.7,0.140366056,20212022,-0.010515335,113.216666667,0.067141125,0.421901370,1677.683333333,1.599933319
JORDAN EBERLEF,JORDAN EBERLE,F,mistake,SEA,-0.451283860,1.173921759,1145.950000000,-0.351953200,0.656617177,-0.012979572,-0.091434312,212.383333333,0.221335459,20212022,0,0.900000000,2.269835920e-06,0.438304287,1359.233333333,1.595509581
VLADIMIR TARASENKOF,VLADIMIR TARASENKO,F,mistake,STL,-0.187698070,2.124467166,1013,-1.020180505,0.444608084,0.118196460,-0.121310712,199.566666667,0.047603932,20212022,0,1.933333333,-0.002030633,0.305894530,1214.5,1.591353792
COLE CAUFIELDF,COLE CAUFIELD,F,mistake,MTL,0.065155936,1.140441735,902.183333333,-0.902540536,0.796257566,0.488919221,-0.030405636,187.35,0.079294854,20212022,0,0.666666667,-1.416830422e-05,0.423763285,1090.2,1.571953036
TIMOTHY LILJEGREND,TIMOTHY LILJEGREN,D,mistake,TOR,-0.054926401,0.237200503,900.95,0.296272800,0.598174050,0.194406253,0.173935475,19.1,0.002330404,20212022,-0.002993897,64.8,0.072095581,0.249332654,984.85,1.571421169
ERIK KARLSSOND,ERIK KARLSSON,D,mistake,S.J,0.131890324,0.835174072,926.566666667,-0.773160741,1.072559519,0.499523635,-0.236730981,139.683333333,0.057237744,20212022,-0.002069684,74.016666667,0.117977995,0.367633311,1140.266666667,1.570511560
BRETT PESCED,BRETT PESCE,D,mistake,CAR,-0.063515599,0.221991105,1251.033333333,-0.187256021,0.666538850,0.291479429,0.129299530,31.95,-0.028127088,20212022,-0.005766553,193.816666667,0.476640368,0.354995028,1476.8,1.564799621
DRAKE BATHERSONF,DRAKE BATHERSON,F,mistake,OTT,-0.179732956,1.166666745,691.05,-0.326046150,0.563883895,-0.120121133,-0.010568554,150.45,0.260687424,20212022,0,0.7,-2.851497224e-06,0.059611823,842.2,1.534499375
QUINN HUGHESD,QUINN HUGHES,D,mistake,VAN,-0.121829027,0.817522908,1518.866666667,-0.293346190,0.572771860,0.322923698,-0.410502581,256.016666667,0.436041314,20212022,-0.000750314,91.1,0.083331948,0.444752726,1865.983333333,1.527992643
MICHAEL RAFFLF,MICHAEL RAFFL,F,mistake,DAL,0.280146013,-0.270159000,943.583333333,0.829008035,0.272700064,0.624993227,-0.020717839,9.700000000,0.004465133,20212022,0.003931726,129.983333333,0.066775676,0.344847214,1083.266666667,1.510997023
VIKTOR ARVIDSSONF,VIKTOR ARVIDSSON,F,mistake,L.A,0.029296258,-0.208646444,912.866666667,-0.119026852,1.319758732,0.226208634,-0.158320295,172.850000000,0.448373660,20212022,0,1.333333333,-0.000284853,0.196912377,1087.05,1.508062582
BRETT KULAKD,BRETT KULAK,D,mistake,MTL/EDM,0.128826172,0.447221973,1218.516666667,0.996767105,-0.072961017,0.056926324,0,5.3,0.002663486,20212022,-0.001895679,81.25,0.042977858,-0.071899848,1305.066666667,1.471700051
ONDREJ PALATF,ONDREJ PALAT,F,mistake,T.B,-0.238018521,0.879736304,1052.616666667,0.078518308,0.758752632,0.081549054,-0.151997665,162.2,-0.202310374,20212022,0,24.066666667,0.008426980,0.319567575,1238.883333333,1.452675239
VINNIE HINOSTROZAF,VINNIE HINOSTROZA,F,mistake,BUF,0.008712838,0.951458019,804.133333333,0.258114283,-0.024622504,0.104904160,0.146764105,11.15,-0.003423299,20212022,-0.008706614,25.25,0.014687911,0.096191322,840.533333333,1.439176060
GARNET HATHAWAYF,GARNET HATHAWAY,F,mistake,WSH,0.423715730,0.283284615,881.166666667,0.532088785,0.553126449,0.184851046,-0.017573443,11.783333333,-0.006333420,20212022,-0.112429586,85.966666667,0.014747749,-0.238864684,978.916666667,1.431762194
YEGOR SHARANGOVICHF,YEGOR SHARANGOVICH,F,mistake,N.J,-0.307864630,0.979083689,1060,-0.069176695,0.383247428,0.231254709,0.066216112,92.45,-0.096296327,20212022,0.005437877,76.566666667,-0.069869640,0.539119339,1229.016666667,1.429897153
TANNER JEANNOTF,TANNER JEANNOT,F,mistake,NSH,-0.208102465,1.612043501,1009.583333333,-0.170552340,0.212430641,-0.368105808,0.201418875,39.45,-0.009342032,20212022,-0.019937754,204.316666667,-0.035347715,-0.160003343,1253.350000000,1.422607368
PIERRE ENGVALLF,PIERRE ENGVALL,F,mistake,TOR,-0.046446319,0.089585087,898.433333333,0.250674645,0.767155938,0.111175913,-0.060872632,43.9,0.017256566,20212022,0.187416752,74.650000000,0.059922263,0.157622231,1016.983333333,1.422314531
RICKARD RAKELLF,RICKARD RAKELL,F,mistake,ANA/PIT,-0.341527181,0.466214420,1063,-0.057883873,0.680581892,0.118451785,0.321117955,156.933333333,-0.124221700,20212022,0,1.75,7.021528874e-05,0.459978967,1221.683333333,1.404330695
BLAKE COLEMANF,BLAKE COLEMAN,F,mistake,CGY,0.016714098,0.105324515,1038.8,0.355478478,0.952567100,-0.183056031,-0.113726183,24.983333333,0.019047256,20212022,0.027900830,118.65,0.238248373,-0.199770129,1182.433333333,1.401784338
DILLON DUBEF,DILLON DUBE,F,mistake,CGY,-0.018011281,0.769726571,876.133333333,-0.233729028,0.497702020,0.247181201,0.086998134,67.216666667,-0.031341204,20212022,0.026159187,64.766666667,0.030043214,0.265192481,1008.116666667,1.392740095
RYAN STROMEF,RYAN STROME,F,mistake,NYR,-0.350835534,0.540413420,1067.383333333,0.047769219,0.492480382,-0.441090794,0.179598805,204.066666667,0.482227389,20212022,0.115801598,39.383333333,-0.036919114,-0.090255260,1310.833333333,1.380280905
VLADISLAV NAMESTNIKOVF,VLADISLAV NAMESTNIKOV,F,mistake,DET/DAL,-0.152146741,0.642998050,936.233333333,0.298459566,0.290845676,0.038223509,-0.086797088,33.35,-0.031596439,20212022,0.155225211,105.8,0.067915246,0.190370250,1075.383333333,1.375273732
GUSTAV FORSLINGD,GUSTAV FORSLING,D,mistake,FLA,0.011689042,0.583700452,1287.766666667,-0.057468501,0.640741320,0.441339720,0,13.95,-0.000786031,20212022,-0.040986426,174.366666667,-0.194968038,0.429650678,1476.083333333,1.371572496
EVAN RODRIGUESF,EVAN RODRIGUES,F,mistake,PIT,-0.031079981,-0.947220277,1085.233333333,0.419889589,1.146450085,0.359111635,0.285692106,155.733333333,0.093830444,20212022,-0.042269445,32.466666667,0.037740484,0.390191616,1273.433333333,1.353224622
ANDREI SVECHNIKOVF,ANDREI SVECHNIKOV,F,mistake,CAR,0.073216494,0.151931084,1065.733333333,-0.618745339,1.530828803,-0.329319834,-0.086781533,222.2,0.698308839,20212022,0,1.2,-0.000237034,-0.402536327,1289.133333333,1.345984986
DEREK RYANF,DEREK RYAN,F,mistake,EDM,-0.219111540,0.757328513,711.5,0.325593316,0.262459294,0.105089582,0,5.15,-0.000272661,20212022,-0.027722899,129.1,-0.085721289,0.324201121,845.75,1.336753856
LAWSON CROUSEF,LAWSON CROUSE,F,mistake,ARI,-0.143526243,1.249214541,860.283333333,0.311976002,0.061476568,-0.054875713,0.032535411,121.166666667,-0.123984938,20212022,0.045630696,113.233333333,-0.195004170,0.088650530,1094.683333333,1.326968398
MATT GRZELCYKD,MATT GRZELCYK,D,mistake,BOS,-0.218411696,0.189451432,1226.35,0.826363032,0.300563563,0.067605030,-0.106378269,104.25,0.048966355,20212022,-0.000360814,13.500000000,-0.001129341,0.286016726,1344.1,1.325080989
JAKUB VRANAF,JAKUB VRANA,F,mistake,DET,-0.124490220,0.762960671,318.766666667,-0.244261871,0.172733895,-0.024011486,0.618037853,61,0.038056955,20212022,0,0.116666667,-3.023295307e-05,0.100478734,379.883333333,1.323485783
ZACH WHITECLOUDD,ZACH WHITECLOUD,D,mistake,VGK,-0.082421770,0.664904540,993.683333333,0.686988006,-0.065599877,0.112413658,0,4.266666667,0.000450988,20212022,0.144658136,98.566666667,-0.220814877,0.194835428,1096.516666667,1.323000574
CRAIG SMITHF,CRAIG SMITH,F,mistake,BOS,-0.138928964,1.013605019,931.933333333,0.113290813,0.640607391,0.037328983,-0.480332702,115.5,-0.007939928,20212022,0,2.783333333,6.653585030e-05,0.176257947,1050.216666667,1.316626111
BRAYDEN SCHENNF,BRAYDEN SCHENN,F,mistake,STL,-0.260732428,1.191431043,889.2,-0.464989348,-0.028139664,0.000441655,0.591887316,148.316666667,0.043674340,20212022,0,30.333333333,-0.018103767,0.261174083,1067.85,1.316201574
DMITRY KULIKOVD,DMITRY KULIKOV,D,mistake,MIN,0.211061976,0.447541801,1263.1,0.722919129,0.072782672,0.315683892,0,11.516666667,-0.007899387,20212022,-0.029043261,153.533333333,-0.226132691,0.104621916,1428.150000000,1.295852154
EVAN BOUCHARDD,EVAN BOUCHARD,D,mistake,EDM,-0.011788721,0.531016091,1331.116666667,-0.947355725,1.023560779,0.279855047,0.088582881,106.666666667,0.240439241,20212022,-0.031910672,133.650000000,0.090745138,0.291643768,1571.433333333,1.274932781
NATHAN WALKERF,NATHAN WALKER,F,mistake,STL,0.009384313,0.788106728,337.25,0.197522578,0.125034618,0.162115276,0,0.816666667,0.000116757,20212022,0,1.2,-7.037167088e-05,0.152730964,339.266666667,1.272825585
ADAM PELECHD,ADAM PELECH,D,mistake,NYI,-0.250218768,-0.209769359,1435.3,1.091694658,0.451893376,-0.005429674,-0.005478385,14.7,-0.008617814,20212022,-0.082742396,175.633333333,0.031385413,0.244789094,1625.633333333,1.262935819
JUSTIN DANFORTHF,JUSTIN DANFORTH,F,mistake,CBJ,0.157662298,0.709896280,522.416666667,0.086046673,0.175808585,0.319908393,-0.057842649,12.75,-0.002101285,20212022,-0.003083198,21.766666667,0.029743070,0.162246095,556.933333333,1.258375868
ALEX TUCHF,ALEX TUCH,F,mistake,BUF,-0.158474107,-0.280307467,663.216666667,0.374061528,0.666794647,0.106063489,-0.096936878,139.15,0.363942307,20212022,0.030988810,70.783333333,0.084987664,0.264537596,873.15,1.249594099
BOONE JENNERF,BOONE JENNER,F,mistake,CBJ,-0.159476804,1.040976174,895.733333333,-0.667716798,0.388252849,0.116286559,0.526582755,172.616666667,0.132095270,20212022,-0.128438772,92.416666667,-0.159886562,0.275763362,1160.766666667,1.248151473
PATRIK LAINEF,PATRIK LAINE,F,mistake,CBJ,-0.273675458,1.996085989,831.983333333,-0.553562306,-0.040395320,-0.151277572,0.073585973,186.216666667,-0.078191333,20212022,-0.002304827,2.866666667,0.001507803,0.122397887,1021.066666667,1.245448408
ANDREAS JOHNSSONF,ANDREAS JOHNSSON,F,mistake,N.J,0.111356880,0.358919200,921.033333333,-0.541592103,1.059977601,0.298222082,0.030684145,75.516666667,0.022237169,20212022,0,5.683333333,0.001746592,0.186865202,1002.233333333,1.230194687
TJ BRODIED,TJ BRODIE,D,mistake,TOR,-0.158010763,0.261528256,1508.85,0.841134587,-0.572642667,0.167219760,0,15.516666667,0.019543599,20212022,-0.000993525,183.85,0.508497997,0.325230523,1708.216666667,1.224288007
CAM FOWLERD,CAM FOWLER,D,mistake,ANA,-0.257095337,-0.249559017,1434.533333333,0.304430772,0.578912830,0.357740710,0.847591514,157.383333333,-0.089721095,20212022,-0.029784594,214,-0.498115021,0.614836046,1805.916666667,1.221496099
RADKO GUDASD,RADKO GUDAS,D,mistake,FLA,0.114290561,-0.211667867,1200.55,0.939033313,0.320707776,-0.039465653,0,3.8,0.004476111,20212022,-0.003022142,159.75,0.210783095,-0.153756214,1364.1,1.220844633
