Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
LAWSON CROUSEF,LAWSON CROUSE,F,mistake,ARI,-0.109816536,1.276040213,814.833333333,0.255818977,0.210315674,-0.019642961,0.140287017,110.95,-0.236763616,20212022,0.045630696,104.716666667,-0.147643661,0.090173575,1030.5,1.524042339
JAKE GUENTZELF,JAKE GUENTZEL,F,mistake,PIT,0.183204151,1.070437246,878.4,-0.982634291,1.145435521,0.188433889,-0.232641222,198.866666667,0.326366880,20212022,0,2.45,0.000162615,0.005229738,1079.716666667,1.515560637
SAM BENNETTF,SAM BENNETT,F,mistake,FLA,0.184273488,1.325552834,696.283333333,-0.194677197,0.528780024,-0.156881688,0.207956549,127.433333333,-0.131355098,20212022,-0.103073446,39.683333333,0.033628098,-0.341155176,863.4,1.509930076
ANZE KOPITARF,ANZE KOPITAR,F,mistake,L.A,-0.155106833,-0.055815945,968.183333333,0.307696122,0.762007308,0.383667044,0.461811188,215.7,-0.078807711,20212022,-0.070410325,111.416666667,-0.209374441,0.538773877,1295.3,1.500773239
BRYAN RUSTF,BRYAN RUST,F,mistake,PIT,-0.233941937,0.233201111,580.683333333,0.103367040,0.236972132,-0.011526629,0.484914147,143.1,0.450599692,20212022,-0.015321420,7.35,0.001796164,0.222415308,731.133333333,1.484002237
TIM STUTZLEF,TIM STUTZLE,F,mistake,OTT,0.527877514,0.565684033,870.683333333,0.223186958,-0.415082863,0.713154251,-0.041619628,192.383333333,0.430151682,20212022,0,3.233333333,0.000288253,0.185276737,1066.3,1.475762684
JEFF SKINNERF,JEFF SKINNER,F,mistake,BUF,0.028564352,1.142860882,847.866666667,-0.728517575,1.025673384,0.336261631,-0.261021693,168.366666667,-0.041314353,20212022,0,0.783333333,-8.930512103e-05,0.307697279,1017.016666667,1.473852970
MATT BOLDYF,MATT BOLDY,F,mistake,MIN,-0.128038773,1.088040053,382.15,0.028845548,0.079175609,-0.021232532,0.249718693,74.783333333,0.037818758,20212022,-0.001627092,1.133333333,1.425796025e-05,0.106806242,458.066666667,1.460753296
BO HORVATF,BO HORVAT,F,mistake,VAN,-0.324200628,0.588509376,866.933333333,-0.260291275,0.182148572,-0.260400498,0.917187481,186.8,0.174848867,20212022,0.144507832,63.533333333,-0.029891888,0.063800130,1117.266666667,1.456618468
MAX PACIORETTYF,MAX PACIORETTY,F,mistake,VGK,-0.066464716,1.086842558,408.383333333,-0.084921275,0.293893605,-0.020322011,0.027155953,74.783333333,0.130127107,20212022,0,0.516666667,-2.443821797e-05,0.046142705,483.683333333,1.432751499
MIRO HEISKANEND,MIRO HEISKANEN,D,mistake,DAL,-0.005094095,-0.580224521,1033.45,0.831294469,0.681980022,0.264082304,0.034538562,120.533333333,0.111415036,20212022,-0.010039254,85.55,0.098822745,0.269176399,1239.533333333,1.431869363
ADAM PELECHD,ADAM PELECH,D,mistake,NYI,-0.176126280,-0.071723972,1036.133333333,0.928703759,0.397671761,0.208192815,-0.005478385,10.75,-0.002353533,20212022,-0.082335648,125.483333333,0.049730171,0.384319095,1172.366666667,1.422406968
EVAN RODRIGUESF,EVAN RODRIGUES,F,mistake,PIT,0.031199154,-0.628748567,862.05,0.247387248,0.852949625,0.424847406,0.318204284,127.15,0.211378074,20212022,-0.042269445,22.8,0.037899426,0.393648252,1012.000000000,1.421648052
TANNER JEANNOTF,TANNER JEANNOT,F,mistake,NSH,-0.123878319,1.406085546,771.166666667,-0.204662210,0.190944597,-0.228827009,0.240794574,25.033333333,0.002849137,20212022,0.032627770,153.933333333,-0.023439599,-0.104948690,950.133333333,1.416372807
TREVOR ZEGRASF,TREVOR ZEGRAS,F,mistake,ANA,0.074264652,0.408878521,813.783333333,0.090860883,0.333431090,0.165624820,0.466917611,150.766666667,-0.056388791,20212022,0,1.166666667,0.000138777,0.091360167,965.716666667,1.409462911
NIKOLAJ EHLERSF,NIKOLAJ EHLERS,F,mistake,WPG,0.377167768,0.898181588,662.533333333,-0.402010301,0.740847410,0.538321402,-0.398191691,91.916666667,0.029406890,20212022,0,1.233333333,9.727358090e-05,0.161153634,755.683333333,1.406652573
BRANDON SAADF,BRANDON SAAD,F,mistake,STL,-0.275953344,0.823184229,741.7,-0.441998629,0.386524464,0.068883515,0.341688934,87.266666667,0.100638608,20212022,0.052209403,53.583333333,0.074295977,0.344836859,882.55,1.405426501
EVGENY DADONOVF,EVGENY DADONOV,F,mistake,VGK,-0.199571763,0.054294855,800.983333333,0.193205368,0.754639287,0.108844813,0.201377738,150.3,0.076798894,20212022,0,0.116666667,-1.348572478e-05,0.308416576,951.400000000,1.389147469
CHAD RUHWEDELD,CHAD RUHWEDEL,D,mistake,PIT,0.006254225,0.039166530,794.516666667,0.551322778,0.175009061,0.430709359,0,0.45,0.000216078,20212022,-0.001842703,93.766666667,0.194016111,0.424455134,888.733333333,1.388597214
SCOTT LAUGHTONF,SCOTT LAUGHTON,F,mistake,PHI,0.242020590,0.058914802,756.566666667,-0.321331259,1.046820577,0.429847747,-0.039505674,20.066666667,-0.010546316,20212022,0.230293086,93.516666667,-0.026272105,0.187827157,870.150000000,1.368220858
TOM WILSONF,TOM WILSON,F,mistake,WSH,0.095150773,0.571877883,850.733333333,0.274473405,-0.161687649,0.151801293,0.012768670,157.883333333,0.307979927,20212022,0.167301265,95.9,0.039750776,0.056650520,1104.516666667,1.364265570
CRAIG SMITHF,CRAIG SMITH,F,mistake,BOS,-0.037087422,1.074843659,700.666666667,0.052543619,0.618693307,0.027897954,-0.374883708,82,-0.040964856,20212022,0,2.216666667,-0.000104776,0.064985377,784.883333333,1.358025199
CAM ATKINSONF,CAM ATKINSON,F,mistake,PHI,-0.366408267,1.094454600,824.383333333,-0.514867925,0.454434184,0.100392530,-0.303249122,163.8,0.168443178,20212022,0.245172163,111.866666667,0.108372329,0.466800798,1100.050000000,1.353151937
ERIK KARLSSOND,ERIK KARLSSON,D,mistake,S.J,0.156885110,0.836757439,717.883333333,-0.405892869,0.539300939,0.392556918,-0.143423300,112.216666667,0.057396991,20212022,-0.002069684,56.3,0.066918345,0.235671808,886.4,1.341544779
CHRIS TANEVD,CHRIS TANEV,D,mistake,CGY,-0.121534959,0.330802978,1062.183333333,0.790096435,0.007390677,0.193385796,-0.009194893,14.933333333,0.000306050,20212022,-0.001681477,178.25,0.030108832,0.314920755,1255.366666667,1.341214398
ANDREI SVECHNIKOVF,ANDREI SVECHNIKOV,F,mistake,CAR,0.194053118,0.185322539,809.4,-0.388533060,1.341086486,-0.152465929,-0.166398274,177.166666667,0.510434432,20212022,0,1.066666667,-0.000230432,-0.346519047,987.633333333,1.329215763
YANNI GOURDEF,YANNI GOURDE,F,mistake,SEA,-0.028650465,0.514147588,793.116666667,0.219693438,0.134431958,0.184999739,0.137014954,107.966666667,-0.020679884,20212022,0.132241204,82.016666667,0.021162334,0.213650203,983.1,1.323011332
VIKTOR ARVIDSSONF,VIKTOR ARVIDSSON,F,mistake,L.A,-0.024993481,-0.063530839,682.433333333,-0.089531220,1.074377933,0.029618288,-0.060626909,150.383333333,0.413507467,20212022,0,0.466666667,4.789064772e-06,0.054611769,833.283333333,1.303819509
TEUVO TERAVAINENF,TEUVO TERAVAINEN,F,mistake,CAR,-0.297350273,-0.204435740,725.150000000,-0.262896070,0.393844332,-0.039671891,0.567763320,176.883333333,0.394456586,20212022,0.222319387,92.683333333,0.231611618,0.257678381,994.716666667,1.302991542
JARED SPURGEOND,JARED SPURGEON,D,mistake,MIN,-0.186950719,0.279263452,690.066666667,0.547332721,0.237426329,0.136857050,-0.136916010,129.333333333,0.191133541,20212022,-0.000352581,92.216666667,0.042330564,0.323807769,911.616666667,1.297075066
RYAN JOHANSENF,RYAN JOHANSEN,F,mistake,NSH,-0.182677519,1.132677905,730.700000000,-0.155137306,-0.015913320,-0.492523944,0.450382041,174.3,0.366115778,20212022,-0.000366483,14.233333333,0.007111814,-0.309846425,919.233333333,1.292346485
PAUL STASTNYF,PAUL STASTNY,F,mistake,WPG,-0.276986257,0.562307372,722.366666667,-0.005577578,0.496062888,0.031439329,0.387785728,87.716666667,0.010234444,20212022,-0.067874174,74.433333333,-0.122371689,0.308425586,884.516666667,1.292006322
REILLY SMITHF,REILLY SMITH,F,mistake,VGK,-0.165900458,0.275749662,762.466666667,-0.225580802,0.713306212,0.221647144,-0.330086262,99.166666667,0.290720602,20212022,0.177689158,97.083333333,0.159995168,0.387547602,958.716666667,1.283440882
ADAM BOQVISTD,ADAM BOQVIST,D,mistake,CBJ,0.060514489,0.984288296,588.333333333,-0.321558757,0.136669298,0.220365277,0.278799948,78.500000000,-0.033532132,20212022,0,1.533333333,0.000638117,0.159850788,668.366666667,1.265670046
MACKENZIE WEEGARD,MACKENZIE WEEGAR,D,mistake,FLA,-0.234129198,-0.158533177,1201.133333333,0.802831579,0.481503548,-0.027473767,-0.060009952,35.983333333,-0.045884854,20212022,0.164549400,170.816666667,0.098157796,0.206655431,1407.933333333,1.255140573
ILYA MIKHEYEVF,ILYA MIKHEYEV,F,mistake,TOR,-0.139435823,0.367941848,392.95,0.131141700,0.312916475,0.054566953,0.230868103,36.266666667,-0.002978265,20212022,0.099991366,50.55,0.059738526,0.194002776,479.766666667,1.254186706
SETH JARVISF,SETH JARVIS,F,mistake,CAR,-0.009914865,0.448994478,571.5,0.211142123,0.481066893,0.121396988,-0.074841907,63.266666667,0.059560517,20212022,0,0.8,-0.000459244,0.131311853,635.566666667,1.246859847
JAKE DEBRUSKF,JAKE DEBRUSK,F,mistake,BOS,0.021615488,0.767949668,721,-0.087353661,0.267912890,0.329115494,-0.026299774,61.816666667,-0.020572532,20212022,-0.023622733,33.15,0.031262246,0.307500006,815.966666667,1.238391598
EVGENI MALKINF,EVGENI MALKIN,F,mistake,PIT,-0.053597080,0.276383652,358.15,-0.100209579,0.295734167,0.016321248,0.575279978,100.7,0.164431933,20212022,0,0.333333333,-6.839821168e-06,0.069918328,459.183333333,1.227934559
J.T. MILLERF,J.T. MILLER,F,mistake,VAN,-0.166553015,1.041679496,917.65,-0.387277659,0.471455679,0.006761984,0.324509110,202.333333333,0.118509600,20212022,-0.144137033,125.683333333,-0.218720314,0.173314999,1245.666666667,1.212780862
BRETT PESCED,BRETT PESCE,D,mistake,CAR,-0.038686341,0.167613044,900.100000000,-0.166619374,0.633051818,0.218043492,0.129299530,29.666666667,-0.021575112,20212022,-0.005195775,141.483333333,0.255836658,0.256729833,1071.250000000,1.210454281
MICHAEL RAFFLF,MICHAEL RAFFL,F,mistake,DAL,0.227340680,0.022012370,669.233333333,0.526152713,0.361083625,0.440429120,-0.020717839,8.950000000,0.004997247,20212022,-0.159286151,103.216666667,0.027830054,0.213088440,781.4,1.202501140
JONAS SIEGENTHALERD,JONAS SIEGENTHALER,D,mistake,N.J,0.066778271,-0.219996324,1105.8,1.020994431,-0.225393120,0.305102765,0,2.116666667,0.000770599,20212022,-0.001270600,144.433333333,0.316277465,0.238324494,1252.35,1.196485216
CONOR SHEARYF,CONOR SHEARY,F,mistake,WSH,-0.019347477,0.914027162,690.366666667,-0.031111808,0.109466896,0.291834811,-0.116254639,109.733333333,0.036847984,20212022,-0.014764957,22.433333333,0.006006103,0.311182289,822.533333333,1.196051553
ISAC LUNDESTROMF,ISAC LUNDESTROM,F,mistake,ANA,0.023963402,0.707493597,813.216666667,-0.068304588,-0.245219162,0.446576469,-0.014068359,19.35,-0.022557665,20212022,0.414216130,121.783333333,-0.027667716,0.422613067,954.35,1.190468706
MORITZ SEIDERD,MORITZ SEIDER,D,mistake,DET,0.147590061,-0.284027568,1093.183333333,0.365846140,0.384272929,0.490414355,0.044458268,175.283333333,0.210325758,20212022,-0.001877948,112.75,-0.020922293,0.342824294,1381.216666667,1.188489639
JOSH MORRISSEYD,JOSH MORRISSEY,D,mistake,WPG,0.188296896,-0.385210683,1170.1,0.406293481,0.334432997,0.149240145,0.633680490,143.483333333,0.124141217,20212022,-0.018390551,54.666666667,-0.057591222,-0.039056751,1368.25,1.186595874
VINNIE HINOSTROZAF,VINNIE HINOSTROZA,F,mistake,BUF,0.060067612,0.728650220,573.183333333,0.172058133,-0.112517044,0.208893337,0.146764105,10.3,-0.002264931,20212022,0,16.416666667,0.015850157,0.148825725,599.9,1.157433977
TYLER TOFFOLIF,TYLER TOFFOLI,F,mistake,MTL/CGY,-0.117196015,-0.359657474,682.500000000,-0.061308247,0.395915562,0.293379201,0.565379423,127.116666667,0.165210057,20212022,0.081232036,56.366666667,0.073057852,0.410575216,865.983333333,1.153208412
MICHAEL AMADIOF,MICHAEL AMADIO,F,mistake,VGK/TOR,0.014892238,0.485606597,463.7,0.280419715,0.177039581,0.204334216,0,2.566666667,0.002157821,20212022,0,5.366666667,0.000917834,0.189441978,471.633333333,1.150475765
VLADISLAV NAMESTNIKOVF,VLADISLAV NAMESTNIKOV,F,mistake,DET,-0.131910639,0.509974060,776.433333333,0.134942182,0.302118595,0.031776406,-0.059280102,19.85,0.001315595,20212022,0.168282051,97.716666667,0.054334217,0.163687045,894,1.143463004
DANTON HEINENF,DANTON HEINEN,F,mistake,PIT,-0.164542256,0.291655690,666.083333333,0.163532725,0.670953134,-0.011145715,0.196480820,74.966666667,-0.170461585,20212022,0,0.8,0.000187972,0.153396541,741.850000000,1.141203042
CHARLIE COYLEF,CHARLIE COYLE,F,mistake,BOS,-0.169737877,1.068203846,826.9,-0.301643595,-0.141906968,0.036875204,0.233148906,110.633333333,0.157013063,20212022,-0.042598850,99.916666667,0.116289259,0.206613080,1037.45,1.125380864
JESPERI KOTKANIEMIF,JESPERI KOTKANIEMI,F,mistake,CAR,-0.029547276,1.014667716,627.383333333,0.010867797,0.171045532,0.099877043,-0.170453866,71.283333333,-0.001107175,20212022,0,0.433333333,-1.452704093e-05,0.129424318,699.100000000,1.124882520
ALEXIS LAFRENIEREF,ALEXIS LAFRENIERE,F,mistake,NYR,-0.102385103,1.400487983,760.283333333,-0.116486403,0.215060247,-0.120278120,-0.197242829,73.5,-0.062045854,20212022,-0.001956575,4,-0.000620430,-0.017893017,837.783333333,1.116918019
JORDAN EBERLEF,JORDAN EBERLE,F,mistake,SEA,-0.367436114,0.649998943,887.516666667,-0.177148134,0.727391320,0.013782433,-0.106223780,168.516666667,0.000585464,20212022,0,0.7,-1.564690202e-05,0.381218547,1056.733333333,1.108370599
ADAM LOWRYF,ADAM LOWRY,F,mistake,WPG,0.068226435,0.027197072,748.683333333,0.425868724,0.111077595,0.371091549,-0.171141888,50.283333333,0.060953275,20212022,0.283120774,142.533333333,-0.000581205,0.302865114,941.5,1.107585897
MIKE REILLYD,MIKE REILLY,D,mistake,BOS,-0.183674520,-0.073557781,967.583333333,0.384955856,0.652462912,0.001063697,-0.071432259,34.5,0.038264869,20212022,0.128927680,48.583333333,0.041315526,0.184738218,1050.666666667,1.102000500
ROSS COLTONF,ROSS COLTON,F,mistake,T.B,0.216848629,0.500895694,639.616666667,-0.042097528,0.490750581,0.513628555,-0.294148669,88.25,-0.071639761,20212022,0,2.083333333,0.000131182,0.296779927,729.95,1.097520054
ZACH WERENSKID,ZACH WERENSKI,D,mistake,CBJ,-0.095358255,-0.346726607,1186.583333333,-0.079467533,0.826942450,0.285177989,0.321469157,177.833333333,0.104747630,20212022,-0.045746243,89.35,0.029898722,0.380536244,1453.766666667,1.096295566
DEREK RYANF,DEREK RYAN,F,mistake,EDM,-0.191802615,0.622820040,539.083333333,0.295701157,0.220065111,0.060649729,0,4.916666667,-0.000118991,20212022,-0.027722899,106.9,-0.089204279,0.252452344,650.9,1.082189867
NICK JENSEND,NICK JENSEN,D,mistake,WSH,0.290511282,0.296769148,959.716666667,0.408489727,-0.239600908,0.602549907,0,2.633333333,0.000349913,20212022,-0.000950050,143.133333333,0.004446297,0.312038625,1105.483333333,1.072054033
ADRIAN KEMPEF,ADRIAN KEMPE,F,mistake,L.A,0.180119549,0.746488555,828.083333333,-0.570728421,0.624707366,0.306545853,0.003217744,177.216666667,0.121460471,20212022,0.153682179,89.85,-0.315299894,0.126426304,1095.150000000,1.070073854
PIERRE ENGVALLF,PIERRE ENGVALL,F,mistake,TOR,-0.044305667,0.237576464,635.483333333,0.103468460,0.714621372,0.100875831,-0.046408262,36.35,0.028569218,20212022,-0.070704635,55.366666667,-0.003069042,0.145181498,727.2,1.064929408
EETU LUOSTARINENF,EETU LUOSTARINEN,F,mistake,FLA,0.004523302,0.324329542,665.950000000,0.188888911,0.205851584,0.252705244,-0.015420868,6.216666667,-0.002241291,20212022,0.195183050,104.916666667,-0.086197136,0.248181942,777.083333333,1.063099035
ZACH WHITECLOUDD,ZACH WHITECLOUD,D,mistake,VGK,-0.058768922,0.379258973,760.283333333,0.604515723,-0.013691694,0.119480214,0,3.4,0.000253758,20212022,0.144658136,84.416666667,-0.171707238,0.178249136,848.100000000,1.062767873
BOONE JENNERF,BOONE JENNER,F,mistake,CBJ,-0.159476804,1.040976174,895.733333333,-0.793816614,0.352361637,0.116286559,0.526582755,172.616666667,0.082668480,20212022,-0.128438772,92.416666667,-0.138785774,0.275763362,1160.766666667,1.057834444
JACOB PETERSONF,JACOB PETERSON,F,mistake,DAL,0.040401898,0.750794764,529.95,-0.105586901,0.361649460,0.170171342,-0.061176035,35.7,-0.061388010,20212022,0,0.266666667,-3.776878872e-05,0.129769444,565.916666667,1.054426850
KYLE OKPOSOF,KYLE OKPOSO,F,mistake,BUF,-0.230949652,0.311546146,761.300000000,-0.041737893,0.105370926,-0.266711349,0.726935643,98.083333333,0.083552201,20212022,0.078438785,80.333333333,0.046459731,-0.035761697,939.716666667,1.043854190
ESA LINDELLD,ESA LINDELL,D,mistake,DAL,0.012414035,0.113113842,1121.683333333,0.715191231,-0.770691880,0.586423321,-0.072538227,28.25,0.035737189,20212022,0.160636860,170.85,0.262292798,0.574009286,1320.783333333,1.030165134
MATT GRZELCYKD,MATT GRZELCYK,D,mistake,BOS,-0.139934987,0.096876197,937.25,0.556921214,0.268589685,0.092953061,-0.079719564,79.266666667,0.077041346,20212022,-0.000360814,8.866666667,0.001683834,0.232888048,1025.383333333,1.013984960
KEVIN FIALAF,KEVIN FIALA,F,mistake,MIN,0.153142674,0.494428089,812.933333333,-0.169035913,0.987323724,0.185390723,-0.253242361,146.683333333,-0.230555953,20212022,-0.011480904,34.483333333,-0.000857804,0.032248050,994.100000000,1.001969601
ONDREJ PALATF,ONDREJ PALAT,F,mistake,T.B,-0.223027740,0.870028719,785.766666667,-0.083773875,0.504561708,-0.042162939,-0.077694407,135.350000000,-0.173851886,20212022,0,3.516666667,0.000425978,0.180864801,924.633333333,0.997533298
OLIVER KYLINGTOND,OLIVER KYLINGTON,D,mistake,CGY,0.035808345,0.246021998,995.016666667,-0.201600008,0.598764616,0.368692602,-0.021099635,73.266666667,-0.002064937,20212022,-0.000395798,5.133333333,0.000836341,0.332884257,1073.416666667,0.989155179
RICKARD RAKELLF,RICKARD RAKELL,F,mistake,ANA,-0.251604511,0.381125870,778.9,-0.198355577,0.319646312,0.107288575,0.433137252,126.966666667,-0.055262483,20212022,0,1.75,7.268946249e-05,0.358893086,907.616666667,0.987652638
ANDREAS JOHNSSONF,ANDREAS JOHNSSON,F,mistake,N.J,0.061204155,0.194761504,740.966666667,-0.400859468,0.927773033,0.216432828,0.030684145,65.583333333,0.006311915,20212022,0,5.466666667,0.001568458,0.155228673,812.016666667,0.976672415
BRETT HOWDENF,BRETT HOWDEN,F,mistake,VGK,-0.021921571,0.689528685,449.983333333,0.037883663,0.033418069,0.091744558,0.160975758,1.683333333,0.000481181,20212022,-0.048121226,18.633333333,0.008141464,0.113666129,470.300000000,0.974052153
THOMAS CHABOTD,THOMAS CHABOT,D,mistake,OTT,0.176748841,-0.058982305,1219.616666667,0.058090830,0.584014436,0.499697808,-0.209259072,185.85,0.086435870,20212022,-0.000581514,9.683333333,0.005521827,0.322948967,1415.150000000,0.964937878
EVAN BOUCHARDD,EVAN BOUCHARD,D,mistake,EDM,0.005698863,0.273595478,991.016666667,-0.892452059,0.953695038,0.252090417,0.173796181,89.133333333,0.171226656,20212022,-0.031546004,115.55,0.058933406,0.246391554,1195.7,0.959339114
DARNELL NURSED,DARNELL NURSE,D,mistake,EDM,-0.155231149,-0.152311813,1163.616666667,0.643976844,0.568090269,-0.069287608,-0.170766961,81.75,0.140728483,20212022,0.083453502,146.850000000,-0.089259392,0.085943541,1392.216666667,0.954623324
TREVOR VAN RIEMSDYKD,TREVOR VAN RIEMSDYK,D,mistake,WSH,0.124547273,-0.212545120,859.783333333,0.607237904,0.031279260,0.466001070,-0.007113405,6.366666667,0.000462163,20212022,-0.000552201,151.583333333,0.061182211,0.341453797,1017.733333333,0.945951882
CONNOR BROWNF,CONNOR BROWN,F,mistake,OTT,-0.004727164,0.350343003,708.216666667,0.032154828,0.551008716,0.483493417,-0.257409903,105.183333333,0.127375001,20212022,-0.123655307,124.15,-0.222571646,0.488220582,937.55,0.940738110
RASMUS ANDERSSOND,RASMUS ANDERSSON,D,mistake,CGY,0.039483987,-0.208508060,1077.033333333,-0.257622998,0.766218477,0.287872657,-0.146699867,170.866666667,0.203250505,20212022,-0.019330399,115.300000000,0.312800710,0.248388670,1363.2,0.937981025
ANTON LUNDELLF,ANTON LUNDELL,F,mistake,FLA,0.020556315,0.737950536,648.766666667,-0.106554449,0.249516617,0.179130819,0.036424764,38.716666667,0.025644534,20212022,-0.074322815,130.5,-0.111408503,0.158574503,817.983333333,0.936381502
TONY DEANGELOD,TONY DEANGELO,D,mistake,CAR,-0.017672227,1.112076994,684.666666667,-0.614352454,0.330233872,0.190527815,-0.011408872,141.983333333,-0.077270515,20212022,0,6.9,0.002028111,0.208200043,833.55,0.931834951
MIKEY ANDERSOND,MIKEY ANDERSON,D,mistake,L.A,0.107159530,-0.195695481,979.983333333,0.601482591,-0.077549006,0.560348495,0,6.1,0.001194927,20212022,0,102.266666667,0.041335110,0.453188966,1088.35,0.931116635
JOHN TAVARESF,JOHN TAVARES,F,mistake,TOR,-0.112242948,-0.252418386,899.033333333,-0.293664286,1.004547621,0.038061783,-0.084370541,170.100000000,0.516991217,20212022,0,1.7,-1.922470839e-05,0.150304731,1070.833333333,0.929128184
ALEX IAFALLOF,ALEX IAFALLO,F,mistake,L.A,-0.292603901,0.272944641,853.466666667,0.747476078,-0.009829652,0.302711299,-0.483595270,172.35,0.033217002,20212022,0.082361119,102.716666667,-0.024515276,0.595315200,1128.533333333,0.920769941
VASILY PODKOLZINF,VASILY PODKOLZIN,F,mistake,VAN,-0.201513628,0.780932939,701.466666667,-0.068766299,0.280974153,-0.011182444,-0.041497285,33.583333333,-0.024007223,20212022,0,5.766666667,0.000788326,0.190331184,740.816666667,0.917242168
SETH JONESD,SETH JONES,D,mistake,CHI,-0.067328017,-0.156261366,1191.166666667,0.888422077,-0.269060125,0.258201257,-0.192855099,192.966666667,0.400395435,20212022,-0.035680861,108.15,0.018841415,0.325529274,1492.283333333,0.912002733
TAYLOR HALLF,TAYLOR HALL,F,mistake,BOS,-0.072642139,-0.480493937,830.1,0.128454552,0.893911053,-0.002132329,0.370291458,163.583333333,-0.006686309,20212022,0,1.75,-7.875098846e-05,0.070509810,995.433333333,0.903265737
GUSTAV NYQUISTF,GUSTAV NYQUIST,F,mistake,CBJ,-0.071227461,0.441164818,868.466666667,-0.534907988,-0.067881185,0.225395267,0.198560986,87.65,0.040443789,20212022,0.519542337,108.05,0.079238037,0.296622729,1064.166666667,0.901556061
MATHIEU JOSEPHF,MATHIEU JOSEPH,F,mistake,T.B,0.300040429,0.168376977,662.583333333,0.048968504,-0.168574044,0.440586699,0,2.7,0.000255873,20212022,0.087864705,120.55,0.319181578,0.140546271,785.833333333,0.896660292
QUINN HUGHESD,QUINN HUGHES,D,mistake,VAN,-0.135843485,0.447446735,1194.266666667,-0.152592875,0.370459831,0.213451000,-0.338644156,210.133333333,0.334242301,20212022,0,61.433333333,0.017738240,0.349294485,1465.833333333,0.892101075
